SRVID;Date d'ouverture co;Date de souscription;Techno;Reseau;Code INSEE;Adresse IP;OPTIONS;Nb STB;STB1;STB2;STB3;STB4;STB5;STB6;STB7;STB8;STB9;STB10
22369510;26/01/2019 08:22;05/07/2012 08:35;XDSL;FT;43184;176.157.10.155;BBOX_FT | RADIO_FT | IPTV_FT_BASIC | LIVE | PVR_40 | SVOD | VOD | VOD_24;1;222060442648297;;;;;;;;;
28954710;19/05/2018 06:55;15/05/2018 10:40;FIBRE;BYT;95598;;BBOX_FIBRE | RADIO_FIBRE | FIBRE_BASIC | HD | LIVE | PVR_40 | SVOD | VOD | VOD_24;0;;;;;;;;;;
31645445;09/07/2021 11:33;30/06/2021 12:31;FIBRE;BYT;42218;176.190.90.166;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011026312817;;;;;;;;;
21497610;10/04/2020 07:20;16/03/2020 14:50;FIBRE;BYT;78208;176.187.155.39;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_PBCANALB | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011947100309;;;;;;;;;
22161724;19/03/2021 19:45;19/03/2021 14:02;XDSL;FT;37072;176.154.250.241;BBOX_FT | RADIO_FT | HD | IPTV_FT_BASIC | IPTV_FT_BASIC_ADVANC | LIVE | PVR_40 | SVOD | VOD | VOD_24;1;222060609706102;;;;;;;;;
22324287;27/05/2022 09:31;07/11/2019 19:25;FIBRE;BYT;95480;89.86.6.50;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011909702639;;;;;;;;;
34918804;27/04/2022 16:39;27/04/2022 15:33;FIBRE;BYT;31433;176.173.56.210;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | OTT_LIVE_DRM_STB | SVOD | VOD | VOD_24;1;272011035219813;;;;;;;;;
31926782;16/06/2021 18:08;15/08/2019 17:57;FIBRE;BYT;75110;89.83.139.127;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_NPVR_BASIC_PARC | IPTV_STO | LIVE | NPVR_TYPE | SVOD | VOD | VOD_24;1;272011823708761;;;;;;;;;
30416002;29/10/2021 16:15;29/10/2021 15:34;FIBRE;BYT;91097;31.36.197.239;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | OTT_LIVE_DRM_STB | SVOD | VOD | VOD_24;1;271011722425534;;;;;;;;;
31782191;05/06/2022 10:14;01/07/2019 16:09;XDSL;BYT;06084;176.137.199.159;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | IPTV_BYT_SALTO | IPTV_STO | LIVE | SVOD | TIME | VOD | VOD_24;1;214023201431743;;;;;;;;;
29339607;19/11/2021 01:26;07/01/2019 11:31;FIBRE;BYT;83126;176.150.202.179;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | FIBRE_BBOXCINE_ES | FIBRE_JEUNESSEB | FIBRE_MAGHREB | HD | LIVE | SVOD | VOD | VOD_24;1;271011603627703;;;;;;;;;
22816903;28/10/2021 17:21;26/10/2021 12:59;FIBRE;BYT;92049;176.129.98.53;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011016217000;;;;;;;;;
34983645;28/09/2021 11:53;10/09/2021 17:41;FIBRE;BYT;34336;5.48.61.115;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011120207251;;;;;;;;;
30844269;28/12/2019 15:24;27/09/2019 15:50;FIBRE;BYT;78005;176.186.127.177;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | FIBRE_DISNEY | HD | IPTV_STO | LIVE | MULTI | RISK_2 | SVOD;2;272011823622202;271011520427021;;;;;;;;
36402424;14/01/2022 13:15;29/12/2021 14:39;FIBRE;BYT;91549;176.187.24.79;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011026113801;;;;;;;;;
25374127;20/04/2020 12:03;19/12/2014 08:23;XDSL;BYT;13207;89.82.156.132;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | LIVE | SVOD | TIME | VOD | VOD_24;1;271011719513631;;;;;;;;;
23263102;20/09/2019 21:51;08/11/2018 00:05;FIBRE;BYT;18205;176.129.196.120;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011823111453;;;;;;;;;
27945326;02/09/2021 02:33;31/01/2018 11:52;FIBRE;BYT;33281;176.129.154.47;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_MYTF1MAX_INCLUS | LIVE | SVOD | VOD | VOD_24;1;271011719123712;;;;;;;;;
23379715;17/03/2022 09:53;17/03/2022 07:34;FIBRE;BYT;16154;176.131.188.216;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011821609623;;;;;;;;;
33764326;26/03/2021 20:22;25/03/2021 21:25;XDSL;BYT;54305;31.37.56.67;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | IPTV_STO | LIVE | SVOD | TIME | VOD | VOD_24;1;271011634101322;;;;;;;;;
34699303;29/08/2021 16:05;19/08/2021 19:31;FIBRE;BYT;31424;89.84.138.149;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011107432930;;;;;;;;;
31885706;01/10/2020 19:02;30/09/2020 12:13;FIBRE;BYT;13205;89.82.149.243;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011803707684;;;;;;;;;
26864393;16/05/2022 20:00;30/12/2015 12:36;FIBRE;BYT;75120;89.86.70.138;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | FIBRE_EUROSPORTB | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;2;272011833103037;214022132448628;;;;;;;;
24601497;;20/07/2015 10:21;XDSL;BYT;44109;;BBOX_BYT | RADIO_BYT | HD | IPTV_BYT_BASIC | LIVE | SVOD | TIME | VOD | VOD_24;0;;;;;;;;;;
24084499;05/10/2021 18:05;21/03/2014 20:38;XDSL;BYT;33056;176.129.129.73;BBOX_BYT | RADIO_BYT | HD | IPTV_BYT_BASIC | LIVE | PVR_40 | SVOD | TIME | VOD | VOD_24;1;222060622511307;;;;;;;;;
33067026;;31/08/2020 18:03;FIBRE;BYT;75117;;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;0;;;;;;;;;;
33452493;09/12/2020 16:02;02/12/2020 05:47;FIBRE;BYT;75119;176.179.25.34;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | FIBRE_OCS | HD | IPTV_STO | IPTV_SVOD_OCS | LIVE | SVOD | VOD | VOD_24;1;272011941307124;;;;;;;;;
35001149;23/09/2021 14:41;13/09/2021 10:39;FIBRE;BYT;60360;176.146.70.137;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | FIBRE_PCK_SPORT | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011035507316;;;;;;;;;
20409379;;08/06/2022 16:51;FIBRE;BYT;63308;;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;0;;;;;;;;;;
26242069;20/03/2022 14:45;18/08/2015 07:54;XDSL;FT;24547;176.142.231.156;BBOX_FT | RADIO_FT | EXT_OTT_ACCESS | HD | IPTV_FT_BASIC | IPTV_STO | LIVE | PVR_40 | SVOD | TIME | VOD | VOD_24;1;213051119405070;;;;;;;;;
36111486;31/12/2021 13:56;01/12/2021 16:18;FIBRE;BYT;43177;31.33.35.84;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | RISK_1 | SVOD | VOD | VOD_24;1;272011104131428;;;;;;;;;
22736853;22/03/2022 00:33;19/03/2019 11:51;FIBRE;BYT;59168;176.174.11.154;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_NPVR_BASIC_PARC | IPTV_STO | LIVE | MULTI | NPVR_TYPE | SVOD | VOD | VOD_24;2;272011936303054;214021113515058;;;;;;;;
27371129;06/04/2019 14:21;06/04/2019 12:46;FIBRE;BYT;31395;176.165.138.242;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | SVOD | VOD | VOD_24;1;272011836307429;;;;;;;;;
20963569;01/06/2021 18:14;01/06/2021 10:33;FIBRE;BYT;44109;213.44.56.72;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011003111919;;;;;;;;;
33588473;15/04/2022 19:25;09/01/2021 08:33;FIBRE;BYT;78146;176.143.54.44;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011922210313;;;;;;;;;
37679479;04/06/2022 17:27;05/05/2022 14:51;FIBRE;BYT;91540;31.39.215.219;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;271011713413002;;;;;;;;;
30482727;09/07/2018 22:26;09/07/2018 19:46;XDSL;BYT;28218;31.32.156.1;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011809202847;;;;;;;;;
33964117;08/11/2021 13:29;05/05/2021 13:26;FIBRE;BYT;66136;89.84.168.62;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011947224109;;;;;;;;;
22344547;18/03/2022 20:56;05/09/2017 15:48;FIBRE;BYT;78124;;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | FIBRE_SALTO | HD | IPTV_NPVR_BASIC_PARC | IPTV_STO | LIVE | NPVR_TYPE | SVOD | VOD | VOD_24;0;;;;;;;;;;
29940264;18/02/2018 17:00;13/02/2018 21:36;XDSL;FT;35176;176.144.147.76;BBOX_FT | RADIO_FT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_FT_BASIC | IPTV_FT_BASIC_ADVANC | LIVE | SVOD | VOD | VOD_24;1;271011724115448;;;;;;;;;
28932785;28/02/2019 20:12;09/08/2017 18:18;XDSL;BYT;75116;176.186.201.85;BBOX_BYT | RADIO_BYT | HD | IPTV_BYT_BASIC | LIVE | SVOD | TIME | USAGE_REPORT | VOD | VOD_24;1;222067241416487;;;;;;;;;
28345507;02/06/2018 23:05;04/01/2018 11:50;FIBRE;BYT;06088;5.51.39.44;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | SVOD | VOD | VOD_24;1;271011636415043;;;;;;;;;
33786599;17/03/2021 14:49;08/03/2021 05:21;FIBRE;BYT;93051;176.143.3.150;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011048206872;;;;;;;;;
23753439;22/01/2022 16:22;22/01/2022 15:33;FIBRE;BYT;34032;31.34.2.114;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011040121517;;;;;;;;;
25769761;24/11/2021 17:06;14/11/2017 15:30;FIBRE;BYT;13209;176.158.72.79;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | SVOD | VOD | VOD_24;1;272011829404928;;;;;;;;;
34103896;18/06/2021 14:05;10/06/2021 12:08;XDSL;BYT;69286;176.133.89.21;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | IPTV_BYT_BBOXCINE | IPTV_BYT_OCS | IPTV_MYTF1MAX | IPTV_STO | IPTV_SVOD_OCS | LIVE | SVOD | TIME | VOD | VOD_24;1;271011640334016;;;;;;;;;
25115019;08/10/2018 20:22;31/10/2014 07:51;XDSL;BYT;13209;89.82.89.5;BBOX_BYT | RADIO_BYT | HD | IPTV_BYT_BASIC | LIVE | SVOD | TIME | VOD | VOD_24;1;222068308509875;;;;;;;;;
23743596;17/02/2021 15:17;17/02/2021 10:31;FIBRE;BYT;59650;176.181.84.47;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011824308843;;;;;;;;;
36646135;08/02/2022 19:03;25/01/2022 16:03;FIBRE;BYT;31555;176.129.175.47;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;271011750411901;;;;;;;;;
28936322;19/11/2018 12:16;04/07/2017 06:46;FIBRE;BYT;75115;;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | SVOD | VOD | VOD_24;0;;;;;;;;;;
33076321;18/09/2020 18:05;18/09/2020 18:04;XDSL;BYT;49328;176.150.155.161;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;271011817201089;;;;;;;;;
31451232;15/06/2021 13:00;15/06/2021 11:33;FIBRE;BYT;03036;87.90.248.102;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | FIBRE_GRAND_ANGLE | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011047220676;;;;;;;;;
32209600;28/03/2021 16:40;12/01/2021 18:57;FIBRE;BYT;42022;176.174.168.248;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;271011723316708;;;;;;;;;
25763203;16/12/2019 19:53;16/12/2019 12:50;FIBRE;BYT;95018;;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | SVOD | VOD | VOD_24;0;;;;;;;;;;
31503390;03/02/2022 15:45;01/02/2022 17:46;FIBRE;BYT;62087;176.174.85.135;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_NPVR_BASIC_PARC | IPTV_STO | LIVE | NPVR_TYPE | SVOD | VOD | VOD_24;1;214021111248405;;;;;;;;;
37827557;30/05/2022 13:33;19/05/2022 19:17;FIBRE;BYT;91161;176.187.26.186;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;214023141325005;;;;;;;;;
32837520;25/06/2020 18:41;24/06/2020 23:52;XDSL;FT;08362;176.156.82.170;BBOX_FT | RADIO_FT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_FT_BASIC | IPTV_FT_BASIC_ADVANC | LIVE | SVOD | TIME | VOD | VOD_24;1;271011724508121;;;;;;;;;
33079278;24/10/2020 16:40;19/10/2020 20:07;XDSL;BYT;74042;31.35.206.71;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | IPTV_STO | LIVE | SVOD | TIME | VOD | VOD_24;1;271011717712540;;;;;;;;;
32475585;09/04/2022 17:10;09/04/2022 17:09;XDSL;BYT;83123;176.150.194.56;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | LIVE | OTT_LIVE_DRM_STB | SVOD | TIME | VOD | VOD_24;1;271011713463254;;;;;;;;;
28963210;28/01/2021 11:57;04/01/2021 15:01;XDSL;BYT;68271;176.188.112.239;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | IPTV_STO | LIVE | SVOD | TIME | VOD | VOD_24;1;271011531101284;;;;;;;;;
33348582;21/11/2020 02:37;04/11/2020 16:14;XDSL;BYT;34172;;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | LIVE | SVOD | TIME | VOD | VOD_24;0;;;;;;;;;;
25534688;29/06/2019 20:18;30/01/2015 07:46;XDSL;BYT;38210;62.34.246.57;BBOX_BYT | RADIO_BYT | IPTV_BYT_BASIC | IPTV_BYT_GRAND_ANGLE | LIVE | SVOD | VOD | VOD_24;1;222060622115877;;;;;;;;;
28853323;03/12/2020 17:38;03/12/2020 09:42;FIBRE;BYT;59594;176.174.120.255;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011034205482;;;;;;;;;
20772914;14/09/2021 19:51;11/09/2021 15:33;FIBRE;BYT;75118;176.150.236.200;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | OTT_LIVE_DRM_STB | SVOD | VOD | VOD_24;1;272011109429611;;;;;;;;;
23456828;22/02/2022 20:53;09/12/2019 14:49;FIBRE;BYT;34032;;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | SVOD | VOD | VOD_24;0;;;;;;;;;;
27885067;07/02/2020 19:30;21/05/2019 15:48;FIBRE;BYT;77288;89.87.41.25;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011943226033;;;;;;;;;
31914569;02/06/2022 22:31;01/06/2022 16:34;FIBRE;BYT;83137;89.83.80.141;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | RISK_2 | SVOD;1;214023136533688;;;;;;;;;
34379888;10/08/2021 18:51;12/07/2021 13:15;FIBRE;BYT;49125;176.182.136.242;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;271011516526661;;;;;;;;;
34024082;12/06/2021 15:38;26/05/2021 10:25;FIBRE;BYT;75115;176.175.88.243;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011053614531;;;;;;;;;
37395009;;07/04/2022 17:12;FIBRE;BYT;89099;;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;0;;;;;;;;;;
22315308;19/02/2022 12:02;18/02/2022 14:52;FIBRE;BYT;87114;176.142.211.81;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | OTT_LIVE_DRM_STB | SVOD | VOD | VOD_24;1;272011941118141;;;;;;;;;
33980961;03/06/2021 21:18;10/05/2021 20:46;FIBRE;BYT;14726;128.78.27.146;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011934214840;;;;;;;;;
27573936;24/06/2017 16:31;02/09/2016 20:24;XDSL;BYT;78043;176.136.238.219;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | LIVE | SVOD | VOD | VOD_24;1;271011534329627;;;;;;;;;
31440556;26/02/2019 11:12;13/02/2019 12:56;FIBRE;BYT;67443;176.148.135.41;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011851706513;;;;;;;;;
27932302;20/12/2020 18:51;16/09/2016 20:54;XDSL;BYT;38169;176.137.191.43;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | IPTV_BYT_BASIC | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;222060622323554;;;;;;;;;
37803476;25/05/2022 15:18;17/05/2022 16:04;FIBRE;BYT;08090;89.80.91.65;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | FIBRE_BBOXCINE | FIBRE_BEIN_CRYP1 | FIBRE_BEIN_CRYP2 | FIBRE_BEIN_CRYP3 | FIBRE_BEIN_SPORT | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;271011713460458;;;;;;;;;
32537076;14/05/2021 21:50;14/05/2021 07:34;FIBRE;BYT;93064;89.80.46.207;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | SVOD | VOD | VOD_24;1;272011815112154;;;;;;;;;
31749367;14/01/2022 14:11;12/06/2019 13:58;FIBRE;BYT;69387;176.172.96.230;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011808212409;;;;;;;;;
35336493;19/10/2021 15:41;06/10/2021 20:58;FIBRE;BYT;93027;89.84.58.236;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | SVOD | VOD | VOD_24;1;272011105501165;;;;;;;;;
32810865;;16/06/2020 12:03;XDSL;BYT;06090;;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | LIVE | SVOD | TIME | VOD | VOD_24;0;;;;;;;;;;
34471300;07/08/2021 12:05;24/07/2021 17:24;FIBRE;BYT;93064;176.138.182.12;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;1;272011049315136;;;;;;;;;
32630404;30/05/2020 12:24;30/05/2020 09:35;XDSL;BYT;91161;176.134.18.157;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | LIVE | SVOD | TIME | VOD | VOD_24;1;271011817330938;;;;;;;;;
35542267;;25/10/2021 14:28;XDSL;FT;31351;;BBOX_FT | RADIO_FT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | HD | IPTV_FT_BASIC | IPTV_FT_BASIC_ADVANC | IPTV_STO | LIVE | SVOD | VOD | VOD_24;0;;;;;;;;;;
28286004;30/04/2019 07:06;08/01/2019 09:16;XDSL;BYT;74281;;BBOX_BYT | RADIO_BYT | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | IPTV_BYT_BASIC | IPTV_BYT_BASIC_ADVAN | LIVE | SVOD | VOD | VOD_24;0;;;;;;;;;;
36555878;;15/01/2022 13:27;FIBRE;BYT;42218;;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;0;;;;;;;;;;
32629265;16/04/2020 18:08;07/03/2020 05:13;FIBRE;BYT;62643;;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | IPTV_STO | LIVE | SVOD | VOD | VOD_24;0;;;;;;;;;;
20807818;21/10/2020 17:36;21/10/2020 12:49;FIBRE;BYT;44109;213.44.48.38;BBOX_FIBRE | RADIO_FIBRE | EXT_OTT_ACCESS | EXT_OTT_TVBASIC | FIBRE_BASIC | HD | LIVE | SVOD | VOD | VOD_24;1;272011935302743;;;;;;;;;
